ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,FcwID0,FcwId1,FcwId2,FcwTTc,FcwPet,ObdCarYawRate,DaiShiYawRate,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,AgcSw,AgcType,DbfMag,FrameIntervalTime,installAngleOffset,ObjLength,ObjWidth,x rms,y rms,vx rms,vy rms,ax rms,ay rms,A rms,MeasCounter,MAtr,AccX,AccY,AccZ,errorCode
START,FrameNb:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:33:897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57.4,-9.6,18,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,184,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
58,40,-9.4,-16,23,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,184,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
59,42.8,-9.6,-15,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
60,35.2,-9.4,-19,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
61,36.4,-9.2,27,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,178,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
62,37.8,-9.2,26,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,174,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
63,34,-9,29,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
64,30.4,-8.8,32,27,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,198,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
65,28,-8.4,36,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
66,24.2,-8,-90,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
67,6.8,-35.6,-21,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
68,31.6,-5.2,21,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
69,78.2,9.8,-30,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,152,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
70,80.4,9.8,-30,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,132,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
71,30.6,-4.8,21,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,152,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
72,29.8,-4.8,23,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
73,30.8,-4.8,22,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
74,6.8,-4.6,-22,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,151,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
75,6.8,-3.8,-21,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,141,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
76,6.8,-3.4,-21,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
77,6.8,-2.2,-20,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
78,51.4,-2.2,9.5,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,149,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
79,41.4,-2,10,33,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,214,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
80,42.8,-2,13,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,170,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
81,6.8,-15.8,-20,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,52,-1,0,0,0,0,0,0,0,0,0,13287,0,0,0,0,101/102
END,Total:82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,FrameNb:76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:37:928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13.2,0.6,5,38,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,222,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
1,30.2,1.8,-1.25,26,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,194,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
2,32.8,1.8,-0.75,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,183,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
3,35.4,2,0,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,176,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
4,92.4,-10,-5,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,141,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
5,96.4,-10,-5,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
6,149.6,-10,4.5,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
7,193.2,-10,1.5,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
8,61,-9.8,-9,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,145,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
9,73.2,-9.8,15,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,144,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
10,77.8,-9.8,-7,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,135,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
11,79.8,-9.8,-7.5,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,150,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
12,85.8,-9.8,-6,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
13,91.6,-9.8,-5,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,134,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
14,45.6,-9.8,-14,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,148,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
15,49.4,-9.8,-13,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,148,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
16,64.8,-9.8,16,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,147,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
17,36.4,-9.2,26,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
18,36.6,-9,26,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,138,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
19,31.2,-9,31,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
20,30.2,-8.8,32,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,175,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
21,169.2,58.4,0.75,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,133,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
22,29.6,-4.8,24,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,131,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
23,163.6,-2.6,0.5,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,192,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
24,168.4,-2.4,0,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,125,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
25,41.2,-2.2,10,30,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,191,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
26,51.2,-2.2,10,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
27,45.2,-1.4,33,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,128,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
28,1024,-1,-1.75,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,131,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
29,13.2,0.6,5,27,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,198,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
30,13.8,0.6,6,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,192,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
31,30,1.8,-1.25,26,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,192,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
32,30.8,1.8,-2.5,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
33,32,1.8,-3,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,191,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
34,33.6,1.8,-1.25,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,150,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
35,35.2,1.8,0.25,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,165,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
36,4.2,3.8,-37,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
37,7,3.8,-21,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
38,5,4.2,-31,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
39,7.2,4.6,-20,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,174,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
40,4.8,-77.2,-33,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,128,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
41,4.8,39,-32,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,132,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
42,60.8,-9.8,-9,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
43,68.8,-9.8,-8,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,165,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
44,71.4,-9.8,15,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
45,73.4,-9.8,14,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
46,77.8,-9.8,-6,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,140,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
47,79.6,-9.8,-6,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
48,46.4,-9.8,-13,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,160,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
49,49.2,-9.8,-13,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,175,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
50,55,-9.8,18,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
51,57,-9.8,18,23,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,183,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
52,61.8,-9.8,16,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,187,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
53,65.4,-9.8,16,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,174,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
54,66.6,-9.8,15,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
55,67.4,-9.8,15,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
56,40.4,-9.6,-16,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
57,42.4,-9.6,-15,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
58,43.6,-9.6,-15,28,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,198,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
59,36.6,-9.4,-18,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
60,36.2,-9.2,27,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,181,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
61,37.6,-9.2,26,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,175,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
62,35,-9,28,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
63,31.2,-9,31,24,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,189,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
64,29.6,-8.6,34,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,185,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
65,7.2,8.2,-20,7,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,151,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
66,24.8,-8,-90,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,173,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
67,7,58.2,-20,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
68,78.8,9.8,-30,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
69,7,-6,-20,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
70,31.2,-4.8,22,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
71,31.2,-4.2,-85.5,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,165,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
72,4.8,12.2,-32,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,143,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
73,7,13.4,-20,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,153,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
74,41.2,-2,10,32,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,214,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
75,51.4,-2.2,9.5,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,143,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
76,42.6,-2,14,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
77,43.8,-2,12,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,167,53,-1,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,101/102
END,Total:78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,FrameNb:77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:37:984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13.2,0.6,4.75,41,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,221,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
1,30.2,1.8,-2.75,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,174,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
2,31.2,1.8,-1.75,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,185,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
3,35.4,1.8,0.25,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
4,35.2,2,0,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,176,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
5,83.6,2.2,-0.75,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,121,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
6,4.6,3.8,-34,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,115,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
7,149.2,-10,5,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,165,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
8,192.8,-10,1.5,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,153,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
9,77.2,-9.8,-7,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,149,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
10,79.2,-9.8,-6.5,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,133,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
11,86.2,-9.8,-6,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
12,90.2,-9.8,-6,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,131,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
13,92,-9.8,-4.75,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,144,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
14,93.8,-10,-5,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,135,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
15,97.8,-10,-5,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
16,60.4,-9.8,-9.5,13,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,155,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
17,63.2,-9.8,16,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,147,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
18,72.6,-9.8,15,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,134,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
19,44.8,-9.8,-14,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13289,0,0,0,0,101/102
